x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
18.48,73.48,181.764,224.44400000000002,236.324,259.59999999999997,263.34,271.48,280.5,333.52,345.40000000000003,362.34000000000003,397.98,471.90000000000003,507.54,511.28000000000003,525.14,560.7800000000001,564.52,581.46,591.8659999999999,603.966,637.6479999999998,641.85,661.65,697.2899999999998,701.0299999999999,711.766,745.448,749.6499999999999,776.8859999999999,810.5679999999999,814.7699999999998,850.4099999999997,854.1499999999997,868.0099999999998,903.6499999999997,907.2799999999999,942.9199999999998,946.6599999999999,959.486,993.168,997.3699999999999,1019.1059999999999,1052.0399999999997,1016.6199999999999,1052.2599999999998,1055.9999999999998,1068.8259999999996,1078.1099999999997
186.824,231.264,255.2,1286.4940000000001,1288.2540000000001,1326.3140000000003,1328.0740000000003,1377.574,1379.334,1392.6440000000005,1394.4040000000005,1404.7440000000004,1406.5040000000004,1409.8040000000003,1411.5640000000003,1423.774,1425.5339999999999,1449.734,1451.494,1489.554,1491.314,1540.8140000000003,1542.5740000000003,1555.8840000000002,1557.6440000000002,1562.7040000000002,1607.144,1683.2199999999998,1694.7040000000002,1696.4640000000002,1698.4440000000004,1700.2040000000004,1706.5840000000003,1708.3440000000003,1727.044,1767.7440000000001,1769.5040000000001,1774.3880000000004,1792.2960000000005,1831.0160000000005,1834.2940000000003,1836.0540000000003,1849.9800000000005,1854.908,1856.2280000000003,1874.1360000000004,1912.8560000000004,1922.8880000000001,1940.7960000000003,1943.3480000000002
103.83999999999999,1291.51,1331.33,1337.27,1377.0900000000001,1393.92,1430.1100000000001,1437.8539999999998,1439.614,1479.4340000000002,1513.9299999999998,1551.3300000000002,1556.6100000000001,1568.49,1605.89,1645.71,1649.01,1686.4099999999999,1726.23,1768.294,1769.57,1714.064,1577.2240000000002,1613.4140000000002,1625.294,1633.544,1698.9940000000001,1716.154,1741.564,1777.754,1789.6339999999998,1797.884,1821.3799999999999,1824.2399999999998,1855.0620000000001,1857.922,1871.8700000000001,1874.73,1944.206,1947.0659999999998,1962.9499999999998,1967.966,1970.8259999999998,2026.0459999999998,2028.9059999999997,2055.2619999999997,2055.988,2058.848,2059.046,2075.7659999999996
54.56,815.21,827.1999999999999,827.3100000000001,832.3700000000001,842.16,854.1500000000001,883.63,885.7199999999999,986.8100000000002,1026.63,1042.0300000000002,1081.8500000000001,1087.79,1117.16,1117.27,1121.01,1138.17,1160.72,1129.15,1168.97,1202.8500000000001,1206.3700000000001,1246.1899999999998,1252.1299999999999,1291.95,1343.21,1359.93,1360.3700000000001,1360.4140000000002,1400.2340000000002,1403.0939999999998,1414.974,1454.794,1458.05,1493.5800000000002,1523.06,1526.8,1527.02,1537.1400000000003,1555.9499999999998,1595.77,1596.43,1636.2500000000002,1638.23,1678.0500000000002,1729.3100000000002,1742.4000000000003,1744.38,1611.434
103.4,212.51999999999998,242.0,245.74,286.21999999999997,298.31999999999994,392.69999999999993,411.62,669.9000000000001,715.6600000000001,719.1800000000001,722.9200000000001,731.06,747.56,767.8,787.3799999999999,803.8799999999999,808.28,854.04,917.8399999999999,963.5999999999999,971.0799999999999,1016.8399999999999,1096.7,1125.1240000000003,1130.58,1141.0300000000002,1160.8300000000002,1206.5900000000001,1283.7000000000003,1294.7000000000003,1307.0200000000002,1346.8400000000001,1366.64,1406.4600000000003,1452.2200000000003,1474.4399999999998,1474.8800000000003,1515.8000000000004,1528.5600000000002,1574.3200000000002,1619.9700000000005,1659.7900000000006,1661.1100000000004,1683.1100000000004,1722.9300000000005,1768.6900000000005,1774.1900000000003,1819.9500000000003,1899.8100000000002
71.94,421.29999999999995,467.05999999999995,470.5799999999999,474.31999999999994,482.4599999999999,498.9599999999999,502.26,515.9,531.7400000000001,535.48,552.6400000000001,572.2199999999999,575.96,593.12,638.88,701.36,747.12,750.6399999999999,754.3799999999999,762.5199999999999,779.02,799.2599999999999,818.8399999999998,835.3399999999999,839.7399999999999,885.4999999999999,949.3,995.06,1002.54,1048.3,1128.16,1156.584,1162.0399999999997,1172.4900000000002,1192.2900000000002,1238.0500000000002,1315.16,1326.16,1338.4800000000002,1378.3,1398.1000000000001,1437.9200000000003,1483.6800000000003,1505.8999999999999,1506.3400000000004,1547.26,1560.0200000000002,1605.7800000000002,1651.43
70.4,422.84000000000003,468.6,472.12,475.86,484.0,500.5,503.80000000000007,517.44,533.2800000000001,537.0200000000001,554.1800000000001,573.76,577.5000000000001,594.6600000000001,640.4200000000001,702.9,748.66,752.18,755.92,764.0599999999998,780.56,800.7999999999998,820.3799999999999,836.88,841.28,887.04,950.84,996.6,1004.08,1049.84,1129.7,1158.1240000000003,1163.58,1174.0300000000002,1193.83,1239.59,1316.7,1327.7,1340.0199999999998,1379.84,1399.64,1439.4600000000003,1485.2200000000003,1507.4399999999998,1507.8800000000003,1548.8,1561.5600000000002,1607.3200000000002,1652.97
96.36,131.34,300.29999999999995,304.03999999999996,312.17999999999995,357.94,385.88000000000005,403.0400000000001,448.80000000000007,462.65999999999997,374.22,419.98,438.68000000000006,484.44000000000005,543.62,548.2400000000001,594.0,601.48,647.2400000000001,742.7199999999999,780.3399999999999,805.1999999999999,817.2999999999998,822.3599999999999,844.14,873.6199999999999,877.3599999999999,894.5199999999999,940.2799999999999,1006.5000000000001,918.06,930.1599999999999,975.9199999999998,1039.9399999999998,1044.5600000000002,1090.3200000000002,1097.8000000000002,1143.56,1164.57,1204.39,1250.15,1255.6499999999999,1289.42,1318.9,1319.5600000000002,1332.98,1362.46,1363.1200000000001,1408.88,1495.3400000000001
67.97999999999999,425.26,471.02,474.53999999999996,478.28,486.41999999999996,491.03999999999996,494.78,502.91999999999996,505.12,550.88,624.7999999999998,636.9,648.7799999999999,659.1640000000001,701.8439999999999,713.724,787.6440000000001,794.244,823.9000000000001,910.1839999999999,911.9439999999998,985.8639999999999,986.2599999999999,995.9399999999999,1008.0399999999998,1019.92,1034.88,1064.3600000000001,1068.1000000000001,1068.3200000000002,1324.6200000000003,1377.8600000000004,1444.6300000000003,1480.1600000000003,1509.6400000000003,1513.3800000000006,1513.6000000000004,1523.7200000000003,1553.2000000000003,1556.9400000000005,1557.1600000000003,1597.4200000000003,1609.5200000000002,1643.1800000000005,1717.1000000000006,1729.2000000000005,1741.0800000000006,1774.5200000000007,1781.5600000000004
297.44,514.5799999999999,594.4399999999999,688.8200000000002,734.5800000000002,762.7400000000001,769.7800000000001,799.2600000000001,803.0000000000001,818.6200000000001,843.4800000000001,855.5800000000002,860.6400000000002,906.4000000000002,968.88,995.72,773.3000000000001,774.8400000000001,785.1800000000001,786.7200000000001,827.2,841.5000000000001,936.7600000000001,982.5200000000001,990.0000000000001,1035.76,1126.84,1128.3799999999999,1168.86,1183.1599999999999,1278.4199999999998,1324.1799999999998,1331.6599999999999,1377.4199999999998,1433.74,1291.1799999999996,1598.0799999999997,1601.446,1613.5459999999998,1647.206,1659.3059999999998,1692.9879999999998,1698.0039999999997,1742.4439999999995,1782.6599999999999,1828.4199999999998,1889.1399999999999,1934.8999999999999,1980.5499999999993,2020.3699999999994
105.60000000000001,657.1400000000001,706.4200000000001,786.28,880.6600000000001,926.4200000000001,954.5799999999999,961.6200000000001,991.0999999999999,994.8399999999999,1010.46,1035.3200000000002,1047.42,1052.48,1098.24,1160.7199999999998,1206.4799999999998,1234.6399999999999,1245.1999999999998,1246.7399999999998,1257.0799999999997,1258.6199999999997,1299.0999999999997,1313.3999999999996,1408.6599999999999,1454.4199999999998,1461.8999999999996,1507.6599999999996,1615.9439999999995,1631.85,1651.65,1697.41,1774.52,1785.5199999999995,1797.8399999999997,1837.6599999999999,1857.4599999999996,1897.2799999999997,1943.0399999999997,1965.2599999999998,1965.6999999999998,2006.62,2019.38,2065.1400000000003,2110.7899999999995,2150.6099999999997,2151.93,2173.9300000000003,2213.7500000000005,2259.51
354.42,408.32,764.5,844.3599999999999,938.74,984.5,1012.6599999999999,1019.7,1049.1799999999998,1052.9199999999998,1068.54,1093.4,1105.5,1110.56,1156.32,1218.7999999999997,1264.5599999999997,1292.7199999999998,1303.2799999999997,1304.8199999999997,1315.1599999999996,1316.6999999999996,1357.1799999999996,1371.4799999999996,1466.7399999999998,1512.4999999999998,1519.9799999999996,1565.7399999999996,1674.0239999999994,1689.9299999999998,1709.73,1755.49,1832.6,1843.5999999999995,1855.9199999999996,1895.7399999999998,1915.5399999999995,1955.3599999999997,2001.1199999999997,2023.3399999999997,2023.7799999999997,2064.7,2077.46,2123.2200000000003,2168.87,2208.69,2210.01,2232.01,2271.8300000000004,2317.59
11.44,751.3000000000001,800.5799999999999,880.44,974.8200000000002,1020.5800000000002,1048.74,1055.78,1085.26,1089.0,1104.62,1129.48,1141.5799999999997,1146.6399999999999,1192.3999999999999,1254.8799999999999,1300.6399999999996,1328.7999999999997,1339.3599999999997,1340.8999999999996,1351.2399999999998,1352.7799999999997,1393.26,1407.56,1502.8199999999997,1548.5799999999997,1556.06,1601.82,1710.1039999999998,1726.0099999999998,1745.81,1791.57,1868.6799999999998,1879.6799999999998,1891.9999999999995,1931.8199999999997,1951.62,1991.44,2037.2,2059.4199999999996,2059.86,2100.7799999999997,2113.54,2159.3,2204.95,2244.77,2246.09,2268.09,2307.9100000000003,2353.6700000000005
20.02,742.72,792.0,871.8600000000001,966.24,1012.0,1040.1599999999999,1047.1999999999998,1076.6799999999998,1080.4199999999998,1096.0399999999997,1120.8999999999996,1132.9999999999995,1138.0599999999997,1183.8199999999997,1246.2999999999995,1292.0599999999995,1320.2199999999996,1330.7799999999995,1332.3199999999995,1342.6599999999996,1344.1999999999996,1384.6799999999996,1398.9799999999996,1494.2399999999998,1539.9999999999998,1547.4799999999996,1593.2399999999996,1701.5239999999994,1717.4299999999998,1737.23,1782.99,1860.1,1871.0999999999995,1883.4199999999996,1923.2399999999998,1943.0399999999995,1982.8599999999997,2028.6199999999997,2050.8399999999997,2051.2799999999997,2092.2,2104.9599999999996,2150.72,2196.37,2236.19,2237.5099999999998,2259.5099999999998,2299.3299999999995,2345.09
100.10000000000001,464.48599999999993,476.58599999999996,510.2459999999999,522.3460000000001,556.0279999999999,572.836,618.53,630.63,638.286,642.0259999999998,650.1659999999999,662.266,695.948,711.9200000000001,802.626,806.366,814.506,826.606,860.288,877.096,888.2059999999999,900.3059999999998,904.7499999999999,916.8499999999998,950.5319999999999,967.3399999999999,980.8259999999998,992.9259999999997,1018.82,899.2059999999999,911.3059999999998,944.9879999999999,961.7959999999999,973.1259999999997,980.1659999999998,992.2659999999997,1009.6459999999997,1013.3859999999997,1025.4859999999996,1030.5459999999998,1042.6459999999997,1045.792,932.888,949.696,985.2259999999998,997.1059999999998,1009.2059999999997,1037.5859999999998,1049.6859999999997
138.6,624.14,980.3199999999999,1060.18,1154.56,1177.44,1181.18,1189.32,1198.34,1200.32,1223.2,1226.94,1235.0800000000002,1244.1000000000001,1260.6000000000001,1274.24,1290.5860000000002,1302.6860000000001,1324.2680000000003,1336.3680000000002,1341.0760000000002,1353.1760000000002,1398.9360000000001,1413.412,1425.5120000000002,1437.172,1449.2720000000002,1495.0320000000002,1495.2520000000002,1507.352,1524.468,1525.194,1537.2939999999999,1552.892,1575.772,1579.512,1584.0220000000002,1592.822,1594.34,1606.4399999999998,1620.2559999999999,1621.774,1625.338,1626.856,1638.956,1660.538,1672.638,1677.346,1689.446,1735.206
10.78,553.8059999999999,565.906,599.5659999999999,611.6659999999999,645.348,662.156,700.392,587.4879999999999,604.2959999999999,659.1859999999999,673.706,674.146,700.656,703.516,720.4559999999999,727.606,731.346,739.486,751.586,785.268,802.076,813.1859999999999,825.286,830.3459999999999,842.4459999999998,872.1459999999998,884.2459999999998,891.9459999999999,895.6859999999999,903.8259999999999,915.9259999999998,949.608,966.4159999999999,977.5259999999998,988.5259999999997,994.0699999999998,1006.1699999999997,1018.7319999999999,905.828,922.636,925.3859999999999,937.4859999999998,971.1679999999999,987.9759999999999,1007.8859999999999,1019.9859999999998,1053.668,1068.3859999999997,1080.4859999999999
378.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
357.28000000000003,377.8280000000001,395.7360000000001,416.5480000000001,420.85999999999996,520.52,545.16,558.8,579.2599999999999,603.9,712.58,733.04,757.68,789.5800000000002,790.9000000000001,799.9200000000001,899.58,924.22,937.86,958.3199999999999,982.9599999999999,1091.64,1112.1000000000001,1133.22,1134.54,1178.3200000000002,1153.68,1227.16,1478.8400000000001,1578.5,1603.14,1616.7800000000002,1637.2400000000002,1661.8800000000003,1770.5600000000002,1773.1340000000002,1791.0420000000004,1812.9540000000004,1830.8620000000005,1864.2140000000002,1879.2840000000006,1891.3840000000005,1896.4440000000004,1910.4140000000004,1913.3839999999996,1917.014,1934.922,1956.834,1974.7420000000002,2008.0939999999998
207.24,527.868,545.7760000000001,584.4960000000001,591.448,609.3559999999999,648.0759999999999,666.16,691.1080000000001,709.016,715.748,729.388,747.2959999999999,749.848,767.7559999999999,774.488,792.396,831.116,849.1999999999999,883.1680000000001,901.076,903.628,915.8599999999999,960.1680000000002,961.4880000000002,970.5080000000002,988.416,1027.1360000000002,1045.22,1070.1680000000001,1088.076,1094.8080000000002,1108.448,1126.3560000000002,1128.908,1146.816,1153.548,1171.4560000000001,1210.1760000000002,1228.26,1262.228,1280.1360000000002,1282.688,1294.92,1303.808,1305.128,1323.036,1361.756,1371.7879999999998,1389.696
154.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
135.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
123.63999999999999,144.76,157.52,172.92000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43.56,253.00000000000003,274.12,286.88,302.71999999999997,345.40000000000003,366.52,371.84399999999994,428.164,614.284,618.024,626.164,635.1840000000001,688.204,700.084,717.024,719.884,737.7919999999999,758.912,853.644,874.7640000000001,959.9699999999999,968.1759999999998,987.492,1046.452,1057.0120000000002,1115.972,1120.592,1179.552,1220.252,1244.892,1303.6319999999998,1362.5919999999996,1450.02,1471.1399999999996,1492.26,1513.3799999999997,1558.9199999999998,1574.76,1595.8799999999997,1617.0,1638.1199999999997,1683.6599999999999,1704.12,1725.2399999999996,1728.76,1749.8799999999997,1755.798,1776.9179999999997,1798.038
38.279999999999994,130.68,142.56,171.60000000000002,240.72400000000002,258.28000000000003,279.40000000000003,292.16,361.284,373.164,417.60400000000004,429.48400000000004,603.7240000000002,607.4640000000002,615.6040000000002,627.4840000000003,689.304,701.1840000000001,706.4639999999999,718.344,768.064,771.1,779.9,791.7800000000001,930.8199999999997,934.5599999999997,942.6999999999997,954.5799999999998,980.0999999999998,991.9799999999999,1016.3999999999997,1028.2799999999997,1033.5599999999997,1045.4399999999998,1070.9599999999998,1082.8399999999997,1095.1599999999996,1098.8999999999996,1107.0399999999997,1118.9199999999996,1144.4399999999996,1156.3199999999995,1180.7399999999998,1191.74,1203.62,1229.1399999999999,1241.0199999999998,1265.66,1272.7,1284.58
84.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25.080000000000002,79.64,92.4,118.844,175.16400000000002,238.96400000000003,292.6,305.36,321.2,384.99999999999994,528.6600000000001,537.4600000000002,601.2600000000001,688.38,692.12,700.26,737.6600000000001,773.96,791.12,828.5200000000001,852.7199999999999,856.4599999999999,864.5999999999999,902.0,938.3,949.3,986.7,1023.2199999999999,1030.2599999999998,1059.7399999999998,1063.4799999999998,1080.6399999999996,1103.9599999999998,1116.0599999999997,1121.1199999999997,1158.5199999999995,1222.3199999999995,1229.36,1266.7599999999998,1303.28,1305.4799999999998,1314.2799999999997,1378.0799999999997,1470.4799999999998,1578.3460000000002,1590.4460000000001,1592.6899999999998,1630.0899999999997,1632.51,1669.9099999999999
22.88,81.84,94.6,163.72400000000002,175.604,220.04400000000004,231.92400000000004,273.68,366.08,377.96,573.54,582.34,594.2200000000001,674.74,733.2599999999999,736.9999999999999,745.1399999999999,757.02,782.54,794.4200000000001,818.8399999999999,830.72,835.9999999999999,847.88,873.4,885.2800000000001,897.5999999999998,901.3399999999998,909.4799999999998,921.3599999999999,946.8799999999999,958.76,983.1799999999998,994.1799999999998,1006.06,1031.58,1043.46,1043.7240000000002,794.0240000000001,811.932,927.7840000000001,1034.1100000000001,1042.316,1061.632,1100.7259999999999,1112.6059999999998,1112.8259999999998,1124.7059999999997,1134.408,1146.2879999999998
17.82,74.14,126.104,168.784,180.664,261.184,381.74399999999997,393.6239999999999,397.58399999999995,468.64400000000006,619.5639999999999,623.3039999999999,631.4439999999998,705.1439999999999,722.3039999999999,783.9039999999998,787.6439999999998,795.7839999999998,869.4839999999998,880.4839999999999,954.4039999999999,961.4439999999998,990.9239999999998,994.6639999999998,1011.8239999999997,1035.1439999999998,1047.2439999999997,1052.3039999999999,1160.544,1234.4640000000002,1245.4639999999997,1509.5300000000002,1521.63,1523.8739999999998,1563.694,1614.9540000000002,1630.0240000000003,1642.1240000000003,1647.1840000000002,1661.154,1687.114,1726.9340000000002,1778.194,1793.2640000000004,1805.3640000000003,1810.4240000000002,1824.3940000000002,1844.524,1932.084,1935.8240000000003
132.858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
37.839999999999996,50.6,66.88,169.88400000000001,226.204,279.84,372.24,579.6999999999999,588.5,680.9,739.4199999999998,743.1599999999999,751.2999999999998,788.6999999999999,824.9999999999999,842.1599999999999,879.56,903.7599999999998,907.4999999999998,915.6399999999998,953.0399999999998,989.3399999999998,1000.3399999999998,1037.74,1074.2599999999998,1081.2999999999997,1110.7799999999995,1114.5199999999995,1131.6799999999996,1154.9999999999995,1167.0999999999997,1172.1599999999999,1209.5599999999997,1280.3999999999999,1317.7999999999997,1354.32,1356.5199999999998,1365.3199999999997,1457.7199999999998,1577.0039999999997,1594.9119999999998,1629.3860000000002,1641.486,1643.7299999999998,1681.1299999999997,1683.55,1720.9499999999998,1734.8099999999997,1749.88,1761.98
9.24,95.47999999999999,108.24000000000001,177.364,200.64,269.764,287.32000000000005,406.648,424.556,463.276,540.408,547.668,586.388,646.7339999999999,653.9939999999999,654.9399999999999,662.1999999999999,685.7839999999999,693.0439999999999,731.06,800.58,864.16,963.8199999999999,988.4599999999999,1047.2,1193.236,1200.496,1200.98,1277.9800000000002,1621.6200000000001,1945.6799999999998,2004.42,2150.4559999999997,2157.716,2158.2000000000003,2235.2,2578.8399999999997,3040.6199999999994,3059.4739999999997,3061.2339999999995,3099.294,3101.0539999999996,3150.5539999999996,3152.3139999999994,3155.284,3199.724,3203.354,3205.1139999999996,3223.66,3366.594
61.60000000000001,354.288,372.196,375.408,388.168,389.44399999999996,407.352,463.804,480.568,481.84399999999994,499.75199999999995,556.2040000000001,567.248,585.1560000000001,605.9680000000001,623.8760000000001,643.3240000000001,661.232,717.6840000000001,735.592,851.444,903.8039999999999,907.5439999999999,915.6839999999999,933.5919999999998,937.4200000000001,968.2640000000001,977.0640000000001,994.972,1110.824,1119.184,1122.924,1131.0639999999999,1148.9719999999998,1186.0639999999999,1203.9719999999998,1204.764,1221.9239999999998,1239.8319999999997,1276.9239999999998,1283.524,1287.264,1295.4039999999998,1313.312,1350.4039999999995,1368.3119999999997,1369.104,1380.104,1398.0120000000002,1435.1039999999998
353.232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
327.558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9.68,95.03999999999999,107.8,176.924,200.2,269.324,286.88,406.208,424.11600000000004,462.83600000000007,539.9680000000001,547.2280000000001,585.9480000000001,646.294,653.554,654.5,661.76,685.3439999999999,692.6039999999999,730.62,800.1400000000001,863.72,963.38,988.02,1046.76,1192.796,1200.056,1200.54,1277.54,1621.18,1945.24,2003.9800000000002,2150.016,2157.2760000000003,2157.76,2234.76,2578.3999999999996,3040.1799999999994,3059.034,3060.794,3098.8540000000003,3100.614,3150.114,3151.874,3154.8440000000005,3199.2840000000006,3202.914,3204.674,3223.2200000000003,3366.1540000000005
55.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
170.588,188.496,209.30800000000002,227.216,229.548,242.30800000000002,243.58400000000003,245.3,334.7080000000001,335.98400000000004,353.89200000000005,410.34400000000005,421.38800000000003,439.29600000000005,460.10800000000006,478.0160000000001,495.0,564.52,628.1,727.76,752.4,766.04,786.4999999999999,811.1399999999999,919.82,940.28,964.92,996.8200000000002,998.1400000000001,1007.1600000000002,1106.8200000000002,1131.4600000000003,1145.1000000000001,1165.5600000000002,1190.2000000000003,1298.8799999999999,1319.34,1340.4599999999998,1341.7800000000002,1385.56,1360.9199999999998,1434.3999999999999,1686.0800000000002,1785.74,1810.38,1824.0200000000002,1844.4800000000002,1869.1200000000003,1977.8,1980.374
164.78,251.10800000000003,269.0160000000001,272.228,284.98800000000006,286.264,304.172,360.624,377.38800000000003,378.6640000000001,396.572,453.0240000000001,464.0680000000001,481.976,502.7880000000001,520.696,540.144,558.052,575.52,645.04,708.62,808.28,832.92,846.56,867.0199999999999,891.6599999999999,1000.34,1020.8,1045.44,1077.3400000000001,1078.66,1087.68,1187.34,1211.98,1225.6200000000001,1246.0800000000002,1270.7200000000003,1379.3999999999999,1399.86,1420.9799999999998,1422.3000000000002,1466.08,1441.4399999999998,1514.9199999999998,1766.6000000000001,1866.26,1890.9,1904.5400000000002,1925.0000000000002,1949.6400000000003
14.520000000000001,46.94800000000001,275.528,381.854,390.05999999999995,419.27600000000007,440.3960000000001,453.15600000000006,454.432,457.9960000000001,479.1160000000001,491.8760000000001,528.7919999999999,540.6719999999999,569.712,621.1919999999999,644.116,647.856,655.996,665.016,686.136,698.896,707.6959999999999,670.956,763.356,775.236,820.2919999999999,841.4119999999999,854.1719999999999,923.2959999999999,935.176,1015.6959999999999,1033.252,1069.9920000000002,1139.5120000000002,1203.092,1302.752,1327.392,1341.0320000000002,1361.4920000000002,1386.1320000000003,1494.812,1515.272,1523.4779999999998,1527.2179999999998,1535.358,1535.578,1539.318,1547.4579999999999,1556.4779999999998
21.78,39.688,268.26800000000003,374.59399999999994,382.79999999999995,394.10800000000006,415.22800000000007,427.98800000000006,429.264,432.8280000000001,453.9480000000001,466.7080000000001,503.624,515.504,544.5440000000001,596.024,618.9480000000001,622.6880000000001,630.8280000000001,639.8480000000001,660.9680000000001,673.7280000000001,682.528,645.7880000000001,738.1880000000001,750.0680000000001,795.124,816.244,829.004,898.128,910.0080000000002,990.528,1008.0840000000001,1044.824,1114.344,1177.924,1277.5839999999998,1302.224,1315.864,1336.324,1360.9640000000002,1469.6439999999998,1490.1039999999998,1498.3099999999997,1502.0499999999997,1510.1899999999998,1510.4099999999999,1514.1499999999999,1522.2899999999997,1531.3099999999997
42.24,221.76000000000002,714.5600000000001,755.7,827.5300000000001,839.6300000000001,844.69,866.47,895.95,899.69,916.85,956.67,973.83,987.03,935.77,969.87,999.1300000000001,1038.95,1052.3700000000001,1054.3500000000001,1094.17,1100.1100000000001,1129.59,1133.33,1139.6,1180.74,1309.8799999999999,1351.02,1353.11,1392.93,1398.8700000000001,1438.6900000000003,1489.95,1491.7099999999998,1495.45,1499.454,1501.2140000000002,1541.0340000000003,1543.08,1584.22,1713.36,1754.5,1881.5940000000003,1899.5020000000002,1927.64,1968.7800000000002,2097.92,2139.06,2272.9300000000007,2285.0300000000007
