x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
-198.44761640323833,-198.44761640323807,-198.44761640323833,-198.44761640323807,-198.44761640323833,-198.44761640323833,-198.44761640323807,-198.44761640323782,-198.44761640323807,-198.44761640323833,-198.44761640323833,-198.44761640323833,-198.44761640323807,-198.44761640323782,-198.44761640323807,-198.44761640323833,-198.44761640323807,-198.44761640323807,-198.44761640323807,-198.44761640323833,-198.44761640323807,-198.44761640323807,-198.44761640323833,-198.44761640323833,-198.44761640323807,-198.44761640323833,-198.44761640323807,-198.44761640323807,-198.44761640323807,-198.44761640323807
-679.586567547169,-679.4592528383236,-679.638845566393,-679.4404788497048,-679.489460447635,-679.5219910599526,-679.6459316955586,-679.6141352066289,-679.4614436077984,-679.589084208477,-679.5868892521402,-679.6006971593404,-679.5825458794105,-679.646177884836,-679.6107277777049,-679.6310310948235,-679.6775723096956,-679.6870042573413,-679.6242279782158,-679.5619335139637,-679.5755310265191,-679.598632881627,-679.57553102652,-679.5444031561877,-679.554190566637,-679.6234744497443,-679.4772414992005,-679.5930978877208,-679.6646600467592,-679.498297503062
-271.77255540792356,-271.77255540792356,-271.77255540792396,-271.77255540792396,-271.77255540792396,-271.77255540792396,-271.77255540792356,-271.77255540792356,-271.77255540792396,-271.77255540792356,-271.77255540792396,-271.77255540792396,-271.77255540792396,-271.77255540792396,-271.77255540792356,-271.77255540792356,-271.77255540792396,-271.7725554079232,-271.77255540792356,-271.77255540792356,-271.77255540792396,-271.77255540792396,-271.77255540792356,-271.77255540792396,-271.77255540792356,-271.77255540792396,-271.77255540792356,-271.77255540792356,-271.77255540792356,-271.77255540792356
-1472.1256628507367,-1472.289348473134,-1471.9243835903835,-1471.9243835903835,-1471.9482629797874,-1471.7266665480986,-1471.7554913683207,-1472.1700701330105,-1472.1867881251915,-1472.0193919164572,-1472.0127499875755,-1472.149566722912,-1471.9963980117852,-1472.0673409624055,-1471.914227154065,-1471.8139343086584,-1471.7138230517694,-1471.814433931849,-1472.1336061588804,-1471.8139343086602,-1472.1178401435834,-1472.140613858969,-1471.9884030343258,-1471.9408969332844,-1472.1086547048164,-1471.9508701248162,-1472.0685525964857,-1472.1710701746001,-1472.2323647189253,-1472.069891019944
-4252.182366185337,-4252.182366185331,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185337,-4252.182366185331,-4252.182366185337
-246.74932837698861,-246.74932837698861,-246.74932837698861,-246.7493283769883,-246.7493283769883,-246.74932837698861,-246.74932837698861,-246.74932837698861,-246.74932837698861,-246.7493283769883,-246.7493283769883,-246.7493283769883,-246.7493283769883,-246.74932837698861,-246.74932837698861,-246.7493283769883,-246.74932837698861,-246.7493283769883,-246.7493283769883,-246.7493283769883,-246.7493283769883,-246.74932837698861,-246.7493283769883,-246.74932837698861,-246.7493283769883,-246.74932837698861,-246.7493283769883,-246.74932837698861,-246.7493283769883,-246.74932837698861
-4077.5051619935975,-4076.587999361909,-4076.1068335534164,-4076.1068335534164,-4076.5497278536513,-4076.88887837147,-4076.7404327463846,-4076.6001368152756,-4076.525548445253,-4076.7609393341036,-4077.518603327702,-4076.8672543297157,-4076.3237351533476,-4076.5376174607627,-4077.273144024526,-4076.8311274994835,-4077.1540334239207,-4076.636798891686,-4076.940618100329,-4076.831127499478,-4077.0137309887327,-4077.4338693053614,-4076.9085411559613,-4076.0300575152796,-4076.703291401848,-4076.352908766864,-4077.6043648901236,-4077.290558746663,-4076.49662665581,-4077.4189188804494
-837.0813609794408,-836.9753441532251,-837.1614124262526,-837.1614124262526,-837.1577044358974,-837.2897660260458,-837.2695432089079,-837.0387240543056,-837.0284597616723,-837.1233101666847,-837.1443425060762,-837.05483191025,-837.1267487005543,-837.0926649010034,-837.1934985988017,-837.2388628671746,-837.3043326952367,-837.2338235915801,-837.0649238492132,-837.2388628671735,-837.0749787394408,-837.0715481890204,-837.143550426969,-837.1509082124713,-837.0736525079427,-837.1520861115417,-837.1152922011458,-837.0518160855174,-837.0038092598355,-837.1101804507939
-377.6981330939179,-377.7124818831533,-377.7010029150089,-377.7325688596568,-377.7210907771752,-377.6923933568842,-377.7268298816919,-377.6923933568842,-377.70100291500944,-377.69239335688474,-377.7268298816919,-377.7182211774658,-377.70961218855416,-377.6923933568842,-377.70674246232926,-377.70100291500944,-377.71535154612434,-377.7296993864943,-377.70100291500944,-377.7210907771752,-377.72396034525156,-377.7296993864943,-377.7268298816914,-377.69239335688474,-377.6952632412095,-377.6952632412095,-377.70100291500944,-377.70961218855416,-377.7038727044802,-377.68952344094515
-230.02358586596108,-230.0235858659608,-230.02358586596108,-230.02358586596108,-230.02358586596108,-230.02358586596108,-230.0235858659608,-230.0235858659608,-230.0235858659608,-230.02358586596094,-230.02358586596108,-230.02358586596108,-230.0235858659608,-230.02358586596108,-230.0235858659608,-230.02358586596108,-230.02358586596108,-230.0235858659608,-230.0235858659608,-230.0235858659608,-230.0235858659608,-230.02358586596108,-230.0235858659608,-230.0235858659608,-230.02358586596108,-230.02358586596108,-230.0235858659608,-230.0235858659608,-230.02358586596108,-230.02358586596108
-1117.0107212763696,-1117.0107212763696,-1117.0107212763696,-1117.0107212763696,-1117.0107212763696,-1117.0107212763696,-1117.0107212763712,-1117.0107212763712,-1117.0107212763696,-1117.0107212763705,-1117.0107212763712,-1117.0107212763712,-1117.0107212763712,-1117.0107212763696,-1117.0107212763696,-1117.0107212763696,-1117.0107212763705,-1117.0107212763705,-1117.0107212763696,-1117.0107212763696,-1117.0107212763705,-1117.0107212763696,-1117.0107212763696,-1117.0107212763705,-1117.0107212763712,-1117.0107212763705,-1117.0107212763712,-1117.0107212763705,-1117.0107212763705,-1117.0107212763712
-442.37402044426057,-442.37402044426085,-442.37402044426085,-442.3740204442603,-442.37402044426057,-442.37402044426057,-442.3740204442603,-442.37402044426057,-442.3740204442603,-442.3740204442603,-442.3740204442603,-442.37402044426057,-442.37402044426057,-442.37402044426057,-442.3740204442603,-442.37402044426057,-442.37402044426085,-442.37402044426057,-442.37402044426057,-442.3740204442603,-442.37402044426057,-442.37402044426085,-442.37402044426057,-442.37402044426057,-442.37402044426085,-442.37402044426057,-442.37402044426057,-442.37402044426057,-442.3740204442603,-442.37402044426085
-661.8099245357377,-661.7662484168249,-661.8011891158116,-661.7051059684172,-661.7400439221655,-661.8273956698467,-661.7225747492455,-661.8273956698467,-661.8011891158116,-661.8273956698467,-661.7225747492455,-661.748778655676,-661.7749834444761,-661.8273956698467,-661.7837185701876,-661.8011891158116,-661.7575134872263,-661.7138403098222,-661.8011891158116,-661.7400439221655,-661.7313092866912,-661.713840309823,-661.7225747492463,-661.8273956698467,-661.8186600537474,-661.8186600537474,-661.8011891158123,-661.7749834444761,-661.7924537939638,-661.8361313840425
-823.9267201169203,-824.0651112894052,-824.0097512777983,-823.982073043462,-823.9959120130242,-823.9959120130242,-824.1204760260031,-824.0097512777983,-824.0512708435866,-824.0374306930584,-824.1066343988152,-824.0374306930589,-824.0651112894058,-823.9820730434625,-823.9267201169208,-823.9267201169208,-823.9820730434615,-823.9267201169203,-823.9405579058396,-824.0927930670007,-824.023590837802,-823.9543959898908,-823.982073043462,-823.9959120130247,-824.0097512777971,-824.1204760260036,-823.9543959898898,-824.1066343988158,-823.9267201169197,-824.0097512777983
-217.47620753946438,-217.47620753946453,-217.47620753946453,-217.47620753946438,-217.47620753946438,-217.47620753946453,-217.47620753946453,-217.47620753946438,-217.47620753946453,-217.47620753946438,-217.47620753946438,-217.47620753946438,-217.47620753946424,-217.47620753946438,-217.47620753946424,-217.47620753946453,-217.47620753946453,-217.47620753946424,-217.47620753946453,-217.47620753946453,-217.47620753946438,-217.47620753946438,-217.47620753946453,-217.47620753946438,-217.47620753946438,-217.47620753946438,-217.47620753946438,-217.47620753946424,-217.47620753946438,-217.47620753946453
-296.6013672646865,-296.5832166017939,-296.5904773211764,-296.5941074537756,-296.5922924064024,-296.5922924064024,-296.5759552769711,-296.5904773211764,-296.5850318384059,-296.5868470371756,-296.57777066492775,-296.5868470371756,-296.5832166017939,-296.5941074537752,-296.6013672646865,-296.60136726468613,-296.59410745377545,-296.6013672646865,-296.59955236875135,-296.5795860150521,-296.58866219810005,-296.59773743495253,-296.59410745377545,-296.5922924064024,-296.5904773211764,-296.5759552769711,-296.5977374349527,-296.5777706649276,-296.60136726468613,-296.5904773211761
-129.80738048526533,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526533,-129.80738048526533,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526533,-129.80738048526524,-129.80738048526533,-129.80738048526524,-129.80738048526533,-129.8073804852654,-129.80738048526533,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526533,-129.8073804852654,-129.80738048526524,-129.80738048526533,-129.80738048526524,-129.80738048526533,-129.80738048526524
-129.80738048526533,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526533,-129.80738048526533,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526533,-129.80738048526524,-129.80738048526533,-129.80738048526524,-129.80738048526533,-129.8073804852654,-129.80738048526533,-129.80738048526524,-129.80738048526524,-129.80738048526524,-129.80738048526533,-129.8073804852654,-129.80738048526524,-129.80738048526533,-129.80738048526524,-129.80738048526533,-129.80738048526524
-168.86150212731195,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.8615021273115,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.86150212731172,-168.8615021273115,-168.86150212731195
-459.7344213636984,-459.7344213636984,-459.7344213636984,-459.7344213636978,-459.7344213636984,-459.7344213636978,-459.7344213636981,-459.7344213636978,-459.7344213636978,-459.7344213636978,-459.7344213636978,-459.7344213636984,-459.7344213636978,-459.7344213636978,-459.7344213636984,-459.7344213636978,-459.7344213636978,-459.7344213636984,-459.7344213636984,-459.7344213636978,-459.7344213636978,-459.7344213636978,-459.7344213636984,-459.7344213636978,-459.7344213636984,-459.7344213636978,-459.7344213636984,-459.7344213636978,-459.7344213636978,-459.7344213636984
-298.38855624629093,-298.38855624629076,-298.3885562462906,-298.38855624629076,-298.38855624629093,-298.38855624629076,-298.38855624629076,-298.38855624629076,-298.38855624629093,-298.3885562462906,-298.38855624629076,-298.38855624629076,-298.38855624629076,-298.38855624629076,-298.38855624629076,-298.38855624629076,-298.3885562462906,-298.38855624629093,-298.38855624629076,-298.3885562462906,-298.3885562462906,-298.38855624629093,-298.38855624629076,-298.38855624629076,-298.3885562462906,-298.3885562462906,-298.38855624629076,-298.3885562462906,-298.3885562462906,-298.38855624629093
-195.89679448073784,-195.8967944807377,-195.8967944807377,-195.8967944807377,-195.8967944807377,-195.89679448073744,-195.89679448073758,-195.8967944807377,-195.89679448073758,-195.8967944807377,-195.8967944807377,-195.89679448073758,-195.8967944807377,-195.89679448073784,-195.8967944807377,-195.8967944807377,-195.8967944807377,-195.89679448073784,-195.8967944807377,-195.8967944807377,-195.89679448073784,-195.8967944807377,-195.89679448073758,-195.8967944807377,-195.89679448073758,-195.8967944807377,-195.8967944807377,-195.8967944807377,-195.89679448073758,-195.89679448073758
-317.85988380371293,-317.8598838037131,-317.85988380371293,-317.8598838037131,-317.8598838037131,-317.85988380371293,-317.85988380371293,-317.85988380371293,-317.8598838037131,-317.85988380371293,-317.85988380371293,-317.85988380371293,-317.85988380371333,-317.85988380371333,-317.85988380371293,-317.85988380371293,-317.85988380371293,-317.85988380371293,-317.8598838037131,-317.8598838037131,-317.8598838037131,-317.85988380371293,-317.85988380371333,-317.85988380371333,-317.8598838037131,-317.85988380371333,-317.85988380371293,-317.8598838037131,-317.85988380371293,-317.8598838037131
-198.76061655231047,-198.7606165523106,-198.7606165523106,-198.7606165523106,-198.76061655231047,-198.7606165523106,-198.7606165523106,-198.7606165523106,-198.7606165523106,-198.76061655231047,-198.76061655231047,-198.7606165523106,-198.7606165523106,-198.7606165523106,-198.76061655231047,-198.76061655231047,-198.76061655231047,-198.76061655231047,-198.76061655231072,-198.76061655231047,-198.7606165523106,-198.7606165523106,-198.7606165523106,-198.76061655231047,-198.76061655231047,-198.7606165523106,-198.7606165523106,-198.7606165523106,-198.7606165523106,-198.7606165523106
-605.2991422542885,-605.2991422542882,-605.2991422542877,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882,-605.2991422542882
-144.9446374610175,-144.94463746101758,-144.9446374610175,-144.9446374610175,-144.9446374610175,-144.9446374610175,-144.94463746101758,-144.9446374610175,-144.94463746101738,-144.9446374610175,-144.94463746101738,-144.9446374610175,-144.9446374610175,-144.9446374610175,-144.9446374610175,-144.94463746101758,-144.94463746101758,-144.94463746101738,-144.94463746101758,-144.9446374610175,-144.9446374610175,-144.94463746101738,-144.94463746101738,-144.9446374610175,-144.9446374610175,-144.94463746101738,-144.94463746101738,-144.94463746101758,-144.9446374610175,-144.9446374610175
-727.6714467228481,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228492,-727.6714467228481,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228487,-727.6714467228481,-727.6714467228481,-727.6714467228487,-727.6714467228487,-727.6714467228481,-727.6714467228487,-727.6714467228487,-727.6714467228487
-519.3946456225706,-519.3946456225702,-519.3946456225706,-519.3946456225699,-519.3946456225702,-519.3946456225699,-519.3946456225702,-519.3946456225699,-519.3946456225706,-519.3946456225699,-519.3946456225699,-519.3946456225699,-519.3946456225699,-519.3946456225706,-519.3946456225706,-519.3946456225706,-519.3946456225706,-519.3946456225706,-519.3946456225706,-519.3946456225702,-519.3946456225699,-519.3946456225702,-519.3946456225699,-519.3946456225702,-519.3946456225706,-519.3946456225699,-519.3946456225702,-519.3946456225702,-519.3946456225702,-519.3946456225699
-274.96978901168336,-274.9697890116832,-274.96978901168336,-274.9697890116832,-274.96978901168336,-274.9697890116832,-274.9697890116832,-274.9697890116832,-274.96978901168336,-274.9697890116832,-274.9697890116832,-274.96978901168336,-274.96978901168336,-274.9697890116832,-274.9697890116832,-274.96978901168336,-274.96978901168336,-274.9697890116832,-274.96978901168336,-274.9697890116832,-274.9697890116832,-274.9697890116832,-274.9697890116832,-274.9697890116832,-274.9697890116832,-274.9697890116832,-274.96978901168336,-274.96978901168336,-274.96978901168336,-274.96978901168336
-139.6538411269385,-139.6538411269385,-139.65384112693837,-139.6538411269385,-139.6538411269385,-139.6538411269385,-139.65384112693837,-139.6538411269385,-139.6538411269385,-139.65384112693837,-139.6538411269385,-139.6538411269385,-139.6538411269385,-139.6538411269385,-139.6538411269385,-139.65384112693837,-139.65384112693837,-139.6538411269383,-139.6538411269385,-139.65384112693837,-139.65384112693837,-139.6538411269385,-139.6538411269385,-139.6538411269385,-139.6538411269385,-139.65384112693837,-139.65384112693837,-139.65384112693837,-139.6538411269385,-139.6538411269383
-135.46308603135708,-135.46308603135708,-135.46308603135697,-135.46308603135708,-135.46308603135708,-135.46308603135708,-135.46308603135697,-135.46308603135708,-135.46308603135708,-135.46308603135697,-135.46308603135708,-135.46308603135708,-135.46308603135708,-135.46308603135708,-135.46308603135708,-135.46308603135697,-135.46308603135697,-135.46308603135688,-135.46308603135708,-135.46308603135697,-135.46308603135697,-135.46308603135708,-135.46308603135708,-135.46308603135708,-135.46308603135708,-135.46308603135697,-135.46308603135697,-135.46308603135697,-135.46308603135708,-135.46308603135688
-411.5239515567138,-411.5239515567141,-411.5239515567144,-411.5239515567138,-411.5239515567144,-411.5239515567138,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567144,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567138,-411.5239515567141
-411.5239515567138,-411.5239515567141,-411.5239515567144,-411.5239515567138,-411.5239515567144,-411.5239515567138,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567144,-411.5239515567138,-411.5239515567138,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567141,-411.5239515567138,-411.5239515567138,-411.5239515567141
-118.345721734574,-118.34572173457391,-118.34572173457391,-118.34572173457391,-118.345721734574,-118.34572173457391,-118.34572173457391,-118.34572173457384,-118.34572173457391,-118.34572173457391,-118.345721734574,-118.34572173457391,-118.345721734574,-118.34572173457391,-118.345721734574,-118.34572173457391,-118.34572173457391,-118.345721734574,-118.34572173457391,-118.34572173457391,-118.345721734574,-118.34572173457391,-118.345721734574,-118.345721734574,-118.34572173457391,-118.345721734574,-118.34572173457384,-118.34572173457391,-118.34572173457384,-118.34572173457391
-291.7238940686547,-291.7238940686545,-291.7238940686545,-291.7238940686543,-291.7238940686545,-291.7238940686545,-291.7238940686547,-291.7238940686543,-291.7238940686547,-291.7238940686545,-291.7238940686545,-291.7238940686543,-291.7238940686545,-291.7238940686543,-291.7238940686545,-291.7238940686543,-291.7238940686543,-291.7238940686547,-291.7238940686543,-291.7238940686545,-291.7238940686547,-291.7238940686543,-291.7238940686543,-291.7238940686545,-291.7238940686547,-291.7238940686543,-291.7238940686547,-291.7238940686543,-291.7238940686543,-291.7238940686543
-668.3393260770987,-668.3393260770991,-668.3393260770987,-668.3393260770991,-668.3393260770995,-668.3393260770987,-668.3393260770987,-668.3393260770987,-668.3393260770995,-668.3393260770991,-668.3393260770987,-668.3393260770991,-668.3393260770991,-668.3393260770987,-668.3393260770987,-668.3393260770995,-668.3393260770987,-668.3393260770991,-668.3393260770987,-668.3393260770991,-668.3393260770991,-668.3393260770987,-668.3393260770995,-668.3393260770991,-668.3393260770995,-668.3393260770991,-668.3393260770991,-668.3393260770991,-668.3393260770987,-668.3393260770991
-543.368253721479,-543.3682537214787,-543.368253721479,-543.3682537214784,-543.368253721479,-543.3682537214787,-543.3682537214784,-543.3682537214784,-543.368253721479,-543.368253721479,-543.3682537214784,-543.3682537214787,-543.368253721479,-543.3682537214784,-543.368253721479,-543.3682537214787,-543.3682537214784,-543.3682537214784,-543.368253721479,-543.3682537214787,-543.3682537214787,-543.368253721479,-543.368253721479,-543.368253721479,-543.3682537214784,-543.3682537214784,-543.3682537214787,-543.3682537214787,-543.368253721479,-543.3682537214787
-253.45336449262598,-253.45336449262615,-253.45336449262615,-253.45336449262615,-253.4533644926263,-253.45336449262598,-253.45336449262615,-253.45336449262615,-253.45336449262598,-253.45336449262615,-253.4533644926263,-253.45336449262615,-253.4533644926263,-253.45336449262615,-253.4533644926263,-253.45336449262598,-253.45336449262615,-253.45336449262615,-253.45336449262598,-253.45336449262598,-253.45336449262598,-253.45336449262615,-253.45336449262598,-253.45336449262598,-253.45336449262598,-253.45336449262598,-253.45336449262615,-253.45336449262598,-253.45336449262598,-253.4533644926263
-344.50096607799475,-344.50096607799475,-344.50096607799475,-344.5009660779952,-344.50096607799475,-344.50096607799475,-344.50096607799475,-344.50096607799475,-344.50096607799475,-344.50096607799475,-344.5009660779952,-344.5009660779952,-344.50096607799475,-344.50096607799475,-344.500966077995,-344.5009660779952,-344.500966077995,-344.500966077995,-344.5009660779952,-344.50096607799475,-344.500966077995,-344.500966077995,-344.500966077995,-344.500966077995,-344.5009660779952,-344.50096607799475,-344.500966077995,-344.500966077995,-344.50096607799475,-344.500966077995
-588.4726648858232,-588.4726648858228,-588.4726648858228,-588.4726648858225,-588.4726648858232,-588.4726648858228,-588.4726648858232,-588.4726648858225,-588.4726648858228,-588.4726648858225,-588.4726648858228,-588.4726648858228,-588.4726648858232,-588.4726648858225,-588.4726648858225,-588.4726648858225,-588.4726648858228,-588.4726648858225,-588.4726648858232,-588.4726648858232,-588.4726648858232,-588.4726648858225,-588.4726648858225,-588.4726648858225,-588.4726648858232,-588.4726648858225,-588.4726648858228,-588.4726648858225,-588.4726648858225,-588.4726648858228
-4100.944999383018,-4100.94499938302,-4100.944999383018,-4100.944999383018,-4100.94499938302,-4100.944999383018,-4100.94499938302,-4100.944999383018,-4100.94499938302,-4100.944999383018,-4100.94499938302,-4100.94499938302,-4100.94499938302,-4100.94499938302,-4100.944999383018,-4100.94499938302,-4100.944999383018,-4100.944999383018,-4100.944999383018,-4100.944999383018,-4100.94499938302,-4100.94499938302,-4100.944999383018,-4100.94499938302,-4100.944999383018,-4100.944999383018,-4100.944999383018,-4100.944999383018,-4100.944999383018,-4100.944999383018
-180.82628035977805,-180.82628035977794,-180.82628035977805,-180.82628035977794,-180.82628035977805,-180.8262803597782,-180.8262803597782,-180.82628035977805,-180.8262803597782,-180.8262803597782,-180.82628035977794,-180.8262803597782,-180.8262803597782,-180.8262803597782,-180.82628035977805,-180.82628035977805,-180.82628035977805,-180.82628035977794,-180.82628035977794,-180.82628035977794,-180.82628035977794,-180.8262803597782,-180.82628035977805,-180.8262803597782,-180.82628035977805,-180.8262803597782,-180.82628035977805,-180.8262803597782,-180.8262803597782,-180.8262803597782
-2574.4924000446877,-2574.492400044691,-2574.492400044686,-2574.4924000446877,-2574.4924000446877,-2574.4924000446877,-2574.492400044691,-2574.4924000446877,-2574.4924000446877,-2574.4924000446877,-2574.4924000446877,-2574.4924000446877,-2574.4924000446877,-2574.492400044686,-2574.492400044686,-2574.4924000446877,-2574.492400044684,-2574.4924000446877,-2574.4924000446877,-2574.4924000446877,-2574.492400044684,-2574.4924000446877,-2574.4924000446895,-2574.4924000446877,-2574.4924000446877,-2574.492400044686,-2574.4924000446877,-2574.4924000446877,-2574.4924000446877,-2574.492400044684
-194.4339203410855,-194.4339203410855,-194.43392034108564,-194.43392034108564,-194.4339203410855,-194.4339203410855,-194.4339203410855,-194.43392034108564,-194.43392034108575,-194.4339203410855,-194.4339203410855,-194.43392034108575,-194.43392034108564,-194.43392034108564,-194.43392034108575,-194.43392034108564,-194.43392034108564,-194.43392034108564,-194.4339203410855,-194.43392034108564,-194.4339203410855,-194.4339203410855,-194.43392034108564,-194.43392034108564,-194.4339203410855,-194.43392034108575,-194.4339203410855,-194.43392034108564,-194.43392034108575,-194.43392034108564
-404.32714963431255,-404.32714963431175,-404.327149634312,-404.327149634312,-404.327149634312,-404.32714963431255,-404.327149634312,-404.32714963431226,-404.327149634312,-404.327149634312,-404.327149634312,-404.327149634312,-404.32714963431226,-404.327149634312,-404.32714963431226,-404.327149634312,-404.327149634312,-404.32714963431255,-404.32714963431255,-404.327149634312,-404.327149634312,-404.32714963431255,-404.327149634312,-404.32714963431255,-404.32714963431255,-404.32714963431175,-404.327149634312,-404.327149634312,-404.327149634312,-404.32714963431226
-404.32714963431255,-404.327149634312,-404.327149634312,-404.32714963431255,-404.327149634312,-404.327149634312,-404.327149634312,-404.327149634312,-404.32714963431175,-404.327149634312,-404.32714963431226,-404.32714963431226,-404.32714963431255,-404.32714963431226,-404.327149634312,-404.32714963431226,-404.32714963431255,-404.327149634312,-404.32714963431226,-404.32714963431226,-404.327149634312,-404.327149634312,-404.327149634312,-404.32714963431226,-404.327149634312,-404.327149634312,-404.32714963431226,-404.32714963431226,-404.327149634312,-404.327149634312
-152.49543144428418,-152.49543144428438,-152.49543144428426,-152.49543144428426,-152.49543144428418,-152.49543144428438,-152.49543144428438,-152.49543144428418,-152.49543144428438,-152.49543144428426,-152.49543144428438,-152.49543144428418,-152.49543144428418,-152.49543144428418,-152.49543144428418,-152.49543144428426,-152.49543144428418,-152.49543144428418,-152.49543144428418,-152.49543144428418,-152.49543144428418,-152.49543144428418,-152.49543144428418,-152.49543144428426,-152.49543144428418,-152.49543144428438,-152.49543144428426,-152.49543144428418,-152.49543144428438,-152.49543144428426
-159.4540475065391,-159.45404750653933,-159.4540475065392,-159.4540475065392,-159.4540475065391,-159.45404750653933,-159.45404750653933,-159.4540475065391,-159.45404750653933,-159.4540475065392,-159.45404750653933,-159.4540475065391,-159.4540475065391,-159.4540475065391,-159.4540475065391,-159.4540475065392,-159.4540475065391,-159.4540475065391,-159.4540475065391,-159.4540475065391,-159.4540475065391,-159.4540475065391,-159.4540475065391,-159.4540475065392,-159.4540475065391,-159.45404750653933,-159.4540475065392,-159.4540475065391,-159.45404750653933,-159.4540475065392
-282.59739117461646,-282.59739117461646,-282.59739117461646,-282.59739117461646,-282.59739117461623,-282.59739117461646,-282.59739117461646,-282.59739117461646,-282.59739117461663,-282.59739117461623,-282.59739117461646,-282.59739117461623,-282.59739117461646,-282.59739117461623,-282.59739117461663,-282.59739117461646,-282.59739117461646,-282.59739117461646,-282.59739117461663,-282.59739117461646,-282.59739117461663,-282.59739117461646,-282.59739117461646,-282.59739117461646,-282.59739117461606,-282.59739117461646,-282.59739117461646,-282.59739117461663,-282.59739117461646,-282.59739117461646
-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869743,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869743,-273.1722364869745,-273.1722364869745,-273.1722364869743,-273.1722364869745,-273.17223648697455,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869743,-273.1722364869745,-273.1722364869745,-273.1722364869745,-273.1722364869745
-3137.9466584247643,-3137.9466584247684,-3137.9466584247684,-3137.9466584247643,-3137.9466584247684,-3137.9466584247684,-3137.9466584247684,-3137.9466584247684,-3137.9466584247643,-3137.9466584247643,-3137.9466584247643,-3137.9466584247643,-3137.9466584247643,-3137.9466584247684,-3137.9466584247643,-3137.9466584247643,-3137.9466584247684,-3137.9466584247684,-3137.9466584247643,-3137.9466584247684,-3137.9466584247684,-3137.9466584247643,-3137.9466584247684,-3137.9466584247643,-3137.946658424766,-3137.9466584247643,-3137.9466584247684,-3137.9466584247684,-3137.9466584247684,-3137.9466584247643
